Name,UserId,Social Account,Gender,Score,Comments count,Followers,Followings,Posts count
dienvi,60ebe6643583b555c24d9053,,3,49,23,0,0,7
NguyenDucAnhh,642bde6757186b9d62d8c157,,1,2,1,0,0,1
cleeksy,65f5cf33da477fce1eba8b79,https://cleeksy.com/,3,4,0,2,0,1
mynotme,60ebe6a43583b555c24debb0,,2,6,0,0,0,5
Truongbaolan,6581160a13deb5e10fc36eff,https://www.facebook.com/profile.php?id=100027164775119&locale=vi_VN,1,3,0,0,0,1
hoangle111193,60ebe6f73583b555c24e6032,,1,0,0,0,0,1
Letinah,6404ac3a3c6df393ca38cd42,https://www.facebook.com/profile.php?id=100089878935719,2,11,5,2,0,4
annpham96,60ebe6553583b555c24d7b9c,,2,1273,329,321,43,66
danglehainam,6333375c9e58ed80468baefd,,1,120,0,0,0,3
trandieutuanh,60ebe6613583b555c24d8c71,,2,3162,0,0,0,63
kemdota,60ebe65a3583b555c24d82c1,,1,356,0,145,0,21
Midorime,65d5f7b4da477fce1eba6d0d,,2,2,0,1,0,1
Nana289,64419525acea4ec6b0a9cc14,,2,2,0,0,0,2
clouds,6590e62913deb5e10fc379e0,,2,31,5,5,1,6
keirango,62ecc4190668a9fb68111eba,https://www.facebook.com/keiratrangngo,2,1292,0,0,0,46
hienng,62e7ea070668a9fb68111989,,2,75,22,9,10,3
Thaongynn,610df4f62b274ba68b87ee57,https://www.facebook.com/profile.php?id=100044574981871,2,69,25,17,3,15
minhtoan,60ebe63f3583b555c24d5bfb,,1,276,0,0,0,9
nyxrde,61939ab547f5fe441387f9cd,,3,6,0,0,2,1
longbkit,60ebe6ac3583b555c24df6ab,,1,11,2,2,0,2
ledoloc,637b93feaa81b21f43b290b6,,0,19,2,5,1,10
quanartdrawing,63dd3aa0ac6ce8aebd3d8731,https://www.youtube.com/@quanartdrawing,1,52,12,7,4,12
Zugo96,64714f692355c5caa757d91f,https://www.instagram.com/zugo96/,1,10,1,0,0,5
leducduy2209,60ebe7083583b555c24e78e3,,1,38,6,38,0,4
contentfbg,63fc7b00da3299e4a653344d,,1,13,4,3,0,5
thachtinh133,654856a1543d9df59c024501,,1,22,6,5,1,2
Trankhanhtoan232,63385b26de73322eea7b61eb,kton_k4,1,71,13,12,0,11
Bocool,65feba5dda477fce1eba95bf,https://www.youtube.com/channel/UCHFe0S6foZGezO8cceT14iw,3,45,6,9,1,4
